HUC12,Name,Aquatic Species At Risk,Aquatic Animal Species At Risk,Aquatic Plant Species At Risk,Wetland Species At Risk,Wetland Animal Species At Risk,Wetland Plant Species At Risk,Terrestrial Species At Risk,Terrestrial Animal Species At Risk,Terrestrial Plant Species At Risk,Reptile Species At Risk,% Protected Rare Ecosystems,% Rare Ecosystem in WS,total_risk
180902050601,Wilson Canyon,0,0,0,1,1,0,0,0,0,32,,0,1
180902050602,Mountain Springs Canyon,0,0,0,1,1,0,0,0,0,33,,0,1
180902050603,180902050603,0,0,0,0,0,0,0,0,0,33,,0,0
180902050604,Deadman Canyon,0,0,0,0,0,0,1,1,0,32,,0,1
180902050605,Burro Canyon,0,0,0,0,0,0,1,1,0,32,,0,1
180902050606,Dry Lakes,0,0,0,0,0,0,0,0,0,33,,0,0
180902050701,Indian Wells Canyon,0,0,0,0,0,0,6,0,6,32,,0,6
180902050702,Sand Canyon,0,0,0,0,0,0,3,0,3,33,,0,3
180902050703,Town of Inyokern,0,0,0,0,0,0,1,1,0,32,,0,1
180902050704,Grapevine Canyon,0,0,0,1,0,1,8,1,7,32,,0,9
180902050705,180902050705,0,0,0,0,0,0,1,1,0,31,,0,1
180902050801,Mirror Lake,0,0,0,0,0,0,2,2,0,30,,0,2
180902050802,180902050802,0,0,0,0,0,0,1,1,0,31,,0,1
180902050803,Sheep Spring,0,0,0,0,0,0,2,2,0,31,,0,2
180902050804,Lark Seep-China Lake,1,1,0,0,0,0,1,1,0,32,,0,2
180902050901,Granite Wells,0,0,0,0,0,0,2,1,1,31,,0,2
180902050902,180902050902,0,0,0,0,0,0,2,2,0,31,,0,2
180902050903,180902050903,0,0,0,0,0,0,1,1,0,31,,0,1
180902051001,Upper Teagle Wash,0,0,0,0,0,0,1,1,0,30,,0,1
180902051002,Christmas Canyon,0,0,0,0,0,0,2,2,0,30,,0,2
180902051003,Middle Teagle Wash,0,0,0,0,0,0,1,1,0,30,,0,1
180902051004,Lower Teagle Wash,0,0,0,0,0,0,1,1,0,30,,0,1
180902051101,Salt Wells Valley,0,0,0,0,0,0,1,1,0,31,,0,1
180902051102,Fish Head Rocks-Poison Canyon,0,0,0,0,0,0,1,1,0,31,,0,1
180902051201,Homewood Canyon,0,0,0,1,1,0,0,0,0,32,,0,1
180902051202,Bruce Canyon-Searles Valley,0,0,0,1,1,0,1,1,0,32,,0,2
180902051203,Bundy Canyon-Searles Valley,0,0,0,0,0,0,1,1,0,32,,0,1
180902051301,Rattlesnake Canyon,0,0,0,1,1,0,0,0,0,32,,0,1
180902051302,Copper Queen Canyon-Frontal Searles Lake,0,0,0,0,0,0,0,0,0,31,,0,0
180902051303,Layton Canyon-Frontal Searles Lake,0,0,0,0,0,0,1,1,0,30,,0,1
180902051304,Teagle Wash-Frontal Searles Lake,0,0,0,0,0,0,1,1,0,30,,0,1
180902051305,Town of Trona-Frontal Searles Lake,0,0,0,0,0,0,1,1,0,32,,0,1
180902051306,Borax Flat-Searles Lake,0,0,0,0,0,0,0,0,0,31,,0,0
180902060101,Whiterock Creek,0,0,0,0,0,0,0,0,0,29,,0,0
180902060102,Proctor Lake,0,0,0,0,0,0,1,0,1,31,,0,1
180902060103,Sand Creek,0,0,0,0,0,0,1,0,1,30,,0,1
180902060104,Oil Canyon-Cache Creek,0,0,0,1,0,1,3,0,3,31,,0,4
180902060105,Waterfall Canyon-Cache Creek,0,0,0,0,0,0,3,1,2,31,,0,3
180902060201,Kelso Valley,0,0,0,1,0,1,0,0,0,30,,0,1
180902060202,Upper Cottonwood Creek,0,0,0,0,0,0,0,0,0,24,,0,0
180902060203,Lower Cottonwood Creek,0,0,0,0,0,0,0,0,0,30,,0,0
180902060301,Upper Jawbone Canyon,0,0,0,0,0,0,0,0,0,30,,0,0
180902060302,Alphie Canyon,0,0,0,0,0,0,0,0,0,32,,0,0
180902060303,Lower Jawbone Canyon,0,0,0,1,0,1,4,2,2,32,,0,5
180902060401,Desert Butte-Cache Creek,0,0,0,0,0,0,3,2,1,32,,0,3
180902060402,Town of California City,0,0,0,0,0,0,1,1,0,32,,0,1
180902060403,Central Park Lake-Cache Creek,0,0,0,0,0,0,2,2,0,32,,0,2
180902060404,180902060404-Cache Creek,0,0,0,0,0,0,2,2,0,32,,0,2
180902060501,North Fork Pine Tree Canyon-Pine Tree Canyon,0,0,0,0,0,0,1,1,0,31,,0,1
180902060502,Barren Ridge,0,0,0,0,0,0,2,2,0,30,,0,2
180902060503,Town of Cantil,0,0,0,1,0,1,3,2,1,32,,0,4
180902060504,Town of Rancho Seco,0,0,0,0,0,0,2,2,0,32,,0,2
180902060601,Fiddler Gulch,0,0,0,0,0,0,1,1,0,31,,0,1
180902060602,Goler Gulch,0,0,0,0,0,0,1,1,0,31,,0,1
180902060701,Dove Spring Canyon,0,0,0,0,0,0,0,0,0,31,,0,0
180902060702,Red Rock Canyon,0,0,0,2,0,2,3,2,1,31,,0,5
180902060801,Last Chance Canyon,0,0,0,1,0,1,2,1,1,31,,0,3
180902060802,Government Peak,0,0,0,0,0,0,1,1,0,31,,0,1
180902060803,Mesquite Canyon-Koehn Lake,0,0,0,2,1,1,3,2,1,31,,0,5
180902060901,Le Montaine Creek,0,0,0,0,0,0,1,0,1,32,0,0.04077967925,1
180902060902,Jesus Canyon,0,0,0,0,0,0,2,0,2,34,0,0.003850810857,2
180902060903,Eller Slough,0,0,0,0,0,0,1,1,0,34,,0,1
180902061001,Pallett Creek,0,0,0,0,0,0,0,0,0,28,0,1.587428915,0
180902061002,Big Rock Creek,0,0,0,0,0,0,2,0,2,31,0,0.3193369813,2
180902061003,Big Rock Wash,0,0,0,0,0,0,1,1,0,34,0,0.1075048038,1
180902061101,Upper Little Rock Creek,1,1,0,2,1,1,2,0,2,25,86.79245283,0.118016316,5
180902061102,Lower Little Rock Creek,1,1,0,2,1,1,3,1,2,28,2.636309167,1.784326071,6
180902061103,Brainard Canyon-Little Rock Wash,0,0,0,0,0,0,0,0,0,34,0,0.4654696703,0
180902061201,Castle Butte Well,0,0,0,0,0,0,1,1,0,31,,0,1
180902061202,180902061202,0,0,0,0,0,0,1,1,0,31,,0,1
180902061203,180902061203,0,0,0,0,0,0,2,2,0,31,,0,2
180902061301,Oso Canyon,0,0,0,1,1,0,3,2,1,31,0,0.6409765657,4
180902061302,Pescado Creek,0,0,0,0,0,0,1,1,0,32,0,0.380401187,1
180902061303,Canyon del Gato-Montes,0,0,0,0,0,0,0,0,0,32,0,0.0300329445,0
180902061304,Spencer Canyon,0,0,0,0,0,0,0,0,0,31,0,0.1384569415,0
180902061305,Sacatara Creek,0,0,0,0,0,0,0,0,0,35,0,0.01367456163,0
180902061306,Holiday Lake,0,0,0,1,1,0,1,1,0,31,0,0.01905281251,2
180902061307,180902061307,0,0,0,0,0,0,0,0,0,31,0,0.2025573073,0
180902061308,Kings Canyon,0,0,0,1,0,1,0,0,0,32,0,0.9115732397,1
180902061401,Headwaters Amargosa Creek,1,1,0,1,1,0,0,0,0,31,0,0.4074215331,2
180902061402,Myrick Canyon,0,0,0,0,0,0,0,0,0,30,20,0.009378962298,0
180902061403,Anaverde Creek,0,0,0,0,0,0,0,0,0,32,0,1.24789893,0
180902061404,Railroad Canyon,0,0,0,1,0,1,0,0,0,31,0,0.02447144916,1
180902061405,Broad Canyon,0,0,0,0,0,0,0,0,0,31,0,0.01658200534,0
180902061406,Upper Amargosa Creek,0,0,0,0,0,0,1,1,0,31,0,0.2270949644,1
180902061407,Middle Amargosa Creek,0,0,0,1,0,1,1,1,0,31,0,0.2690638658,2
180902061408,Lower Amargosa Creek,0,0,0,1,0,1,1,1,0,33,0,0.1505138448,2
180902061501,Lake Palmdale,0,0,0,1,1,0,1,1,0,33,0,0.7018903393,2
180902061502,Piute Ponds,0,0,0,2,1,1,1,1,0,33,0,0.3745547949,3
180902061601,Indian Bill Canyon,0,0,0,0,0,0,1,1,0,34,0,1.257688117,1
180902061602,180902061602,0,0,0,0,0,0,1,1,0,34,0,0.1733237198,1
180902061603,Town of Roosevelt,0,0,0,1,0,1,0,0,0,33,0,0.05232388534,1
180902061701,Oak Creek,0,0,0,0,0,0,0,0,0,34,,0,0
180902061702,180902061702,0,0,0,0,0,0,0,0,0,31,,0,0
180902061703,Bean Canyon,0,0,0,0,0,0,0,0,0,32,,0,0
180902061704,Burham Canyon,0,0,0,0,0,0,0,0,0,32,0,0.01092254575,0
180902061705,Tropico Hill,0,0,0,1,0,1,1,1,0,32,,0,2
180902061801,Cottonwood Creek,0,0,0,0,0,0,0,0,0,34,,0,0
180902061802,Tylerhorse Canyon,0,0,0,1,0,1,0,0,0,31,0,2.137394723,1
180902061901,Mescal Creek,0,0,0,0,0,0,3,1,2,34,0,0.001953137083,3
180902061902,Grandview Canyon,0,0,0,0,0,0,0,0,0,34,0,0.01967072638,0
180902061903,Lovejoy Springs,0,0,0,0,0,0,0,0,0,34,0,0.06277143239,0
180902061904,Saddleback Butte,0,0,0,0,0,0,2,2,0,34,0,0.0007105919225,2
180902061905,Rocky Buttes,0,0,0,1,0,1,2,2,0,33,0,0.03841102995,3
180902062001,Joshua Middle School,0,0,0,0,0,0,1,1,0,32,,0,1
180902062002,Soledad Mountain,0,0,0,1,0,1,0,0,0,32,,0,1
180902062003,Sanborn Hill,0,0,0,0,0,0,2,2,0,32,,0,2
180902062004,Town of Mojave,0,0,0,0,0,0,2,2,0,32,,0,2
180902062005,Brown Butte,0,0,0,0,0,0,2,2,0,32,,0,2
180902062006,Buckner Well,0,0,0,0,0,0,1,1,0,32,,0,1
180902062007,Town of Edwards,0,0,0,1,0,1,2,2,0,32,,0,3
180902062101,Boron T Pond 6 738-003 Dam,0,0,0,0,0,0,2,2,0,31,,0,2
180902062102,Reclamation Dam Edwards Air Base,0,0,0,0,0,0,3,2,1,31,,0,3
180902062103,180902062103,0,0,0,0,0,0,1,1,0,30,,0,1
180902062104,Twin Buttes,0,0,0,0,0,0,2,2,0,32,,0,2
180902062105,Galileo Hill,0,0,0,0,0,0,1,1,0,30,,0,1
180902062106,180902062106,0,0,0,0,0,0,1,1,0,32,,0,1
180902062107,180902062107,0,0,0,0,0,0,1,1,0,32,,0,1
180902062108,Town of Boron,0,0,0,0,0,0,3,2,1,31,,0,3
180902062109,Town of North Edwards,0,0,0,0,0,0,3,2,1,31,,0,3
180902062201,180902062201,0,0,0,0,0,0,1,1,0,31,,0,1
180902062202,Jackrabbit Hill,0,0,0,0,0,0,1,1,0,31,,0,1
180902062203,180902062203,0,0,0,0,0,0,1,1,0,31,,0,1
180902062204,Mount Mesa-Frontal Rogers Lake,0,0,0,1,0,1,2,2,0,32,0,0.002434392797,3
180902062205,180902062205-Frontal Rogers Lake,0,0,0,0,0,0,1,1,0,29,,0,1
180902062206,180902062206-Rogers Lake,0,0,0,0,0,0,2,2,0,31,,0,2
180902062207,180902062207-Rogers Lake,0,0,0,1,0,1,2,2,0,32,,0,3
180902062301,Rock Creek,0,0,0,0,0,0,1,1,0,34,0,0.005220106893,1
180902062302,Buckhorn Lake,0,0,0,1,0,1,2,1,1,32,0,0.01165194175,3
180902062401,180902062401,0,0,0,1,0,1,0,0,0,33,0,0.1135255406,1
180902062402,180902062402,0,0,0,0,0,0,1,1,0,33,0,0.01425994026,1
180902062403,180902062403,0,0,0,1,0,1,0,0,0,31,0,1.610679587,1
180902062404,Town of Rosamond,0,0,0,0,0,0,0,0,0,32,,0,0
180902062405,180902062405-Frontal Rosamond Lake,0,0,0,0,0,0,1,1,0,32,,0,1
180902062406,Rosamond Lake,0,0,0,2,1,1,1,1,0,32,0,0.003582088331,3
180902070101,McLean Lake,0,0,0,0,0,0,2,2,0,30,,0,2
180902070102,Nelson Lake,0,0,0,0,0,0,2,2,0,29,,0,2
180902070103,180902070103,0,0,0,0,0,0,0,0,0,31,,0,0
180902070104,180902070104,0,0,0,0,0,0,1,1,0,31,,0,1
180902070105,Coyote Canyon,0,0,0,0,0,0,2,2,0,31,,0,2
180902070106,Bicycle Lake,0,0,0,0,0,0,0,0,0,31,,0,0
180902070201,180902070201,0,0,0,0,0,0,2,2,0,29,,0,2
180902070202,Town of Apollo-Goldstone Lake,0,0,0,0,0,0,2,2,0,29,,0,2
180902070301,Alvord Well,1,0,1,1,0,1,2,1,1,31,,0,4
180902070302,Dolores Lake,0,0,0,0,0,0,1,1,0,31,,0,1
180902070303,Coyote Well,0,0,0,0,0,0,1,1,0,31,,0,1
180902070304,Noble Well,0,0,0,0,0,0,1,1,0,31,,0,1
180902070305,180902070306,0,0,0,0,0,0,3,2,1,31,,0,3
180902070306,Jack Spring,0,0,0,0,0,0,4,2,2,31,,0,4
180902070307,Paradise Springs-Coyote Lake,0,0,0,1,0,1,1,1,0,31,,0,2
180902070401,Williams Well,0,0,0,0,0,0,4,2,2,29,,0,4
180902070402,180902070402,0,0,0,0,0,0,1,1,0,29,,0,1
180902070403,Town of Goldstone,0,0,0,0,0,0,0,0,0,29,,0,0
180902070404,180902070404,0,0,0,0,0,0,1,1,0,29,,0,1
180902070405,Indian Spring,0,0,0,0,0,0,1,1,0,29,,0,1
180902070406,East Well-Superior Lake,0,0,0,0,0,0,2,2,0,29,,0,2
180902070501,Pyramid Point,0,0,0,0,0,0,3,1,2,29,,0,3
180902070502,Seaburgs Well,0,0,0,0,0,0,1,1,0,29,,0,1
180902070503,Inscription Canyon,0,0,0,0,0,0,2,2,0,29,,0,2
180902070601,Town of Atolia,0,0,0,0,0,0,2,2,0,30,,0,2
180902070602,Squaw Spring,0,0,0,0,0,0,1,1,0,30,,0,1
180902070603,Steam Well,0,0,0,0,0,0,1,1,0,30,,0,1
180902070604,Blackwater Well,0,0,0,0,0,0,2,1,1,30,,0,2
180902070605,Fremont Peak-Cuddeback Lake,0,0,0,0,0,0,1,1,0,31,,0,1
180902070606,Red Mountain-Cuddeback Lake,0,0,0,0,0,0,1,1,0,30,,0,1
180902070701,Town of Kramer Junction,0,0,0,0,0,0,3,2,1,31,,0,3
180902070702,Town of Jimgrey,0,0,0,0,0,0,3,2,1,32,,0,3
180902070801,180902070801,0,0,0,0,0,0,2,2,0,31,,0,2
180902070802,180902070802,0,0,0,0,0,0,3,2,1,31,,0,3
180902070803,The Buttes,0,0,0,0,0,0,3,2,1,32,,0,3
180902070901,Grass Valley,0,0,0,0,0,0,1,1,0,29,,0,1
180902070902,Murphys Well,0,0,0,0,0,0,2,2,0,31,,0,2
180902070903,Black Canyon,0,0,0,0,0,0,2,1,1,32,,0,2
180902070904,Opal Mountain,0,0,0,0,0,0,1,1,0,32,,0,1
180902071001,Hinkley Valley,0,0,0,0,0,0,1,1,0,32,,0,1
180902071002,Fossil Canyon,1,1,0,0,0,0,1,1,0,32,,0,2
180902071101,Town of Hinkley,1,1,0,0,0,0,1,1,0,32,,0,2
180902071102,Town of Kramer Hills,0,0,0,0,0,0,2,2,0,32,,0,2
180902071103,180902071103,0,0,0,0,0,0,1,1,0,32,,0,1
180902071104,Lynx Cat Mountain,1,1,0,0,0,0,3,2,1,32,,0,4
180902071105,180902071105,0,0,0,0,0,0,1,1,0,32,,0,1
180902071106,Bird Spring,0,0,0,0,0,0,1,1,0,32,,0,1
180902071107,McDonald Well,0,0,0,0,0,0,2,2,0,32,,0,2
180902071108,Iron Mountain,0,0,0,0,0,0,2,2,0,32,,0,2
180902071109,Twelve Gauge Lake,0,0,0,0,0,0,2,1,1,32,,0,2
180902071110,Schweitzer Well-Harper Lake,0,0,0,0,0,0,3,2,1,32,,0,3
180902080101,Holcomb Creek,1,1,0,2,0,2,16,0,16,26,,0,19
180902080102,Upper Deep Creek,0,0,0,1,0,1,5,1,4,26,0,0.009082865183,6
180902080103,Willow Creek,0,0,0,1,0,1,3,1,2,29,0,0.09899479276,4
180902080104,Lower Deep Creek,1,1,0,2,1,1,7,1,6,33,0,0.1075749963,10
180902080201,Silverwood Lake-West Fork Mojave River,0,0,0,0,0,0,2,1,1,33,0,0.129005049,2
180902080202,Grass Valley Creek-West Fork Mojave River,2,2,0,2,2,0,4,3,1,33,0,0.2995492934,8
180902080301,Fairview Dry Lake,0,0,0,0,0,0,0,0,0,33,,0,0
180902080302,Isabelle Spring,0,0,0,0,0,0,0,0,0,35,,0,0
180902080303,Deadman Hills,0,0,0,0,0,0,0,0,0,35,,0,0
180902080304,Apple Pond-Apple Valley Dry Lake,0,0,0,0,0,0,0,0,0,35,,0,0
180902080401,Sheep Creek,0,0,0,0,0,0,3,1,2,34,0,0.01976835147,3
180902080402,Black Mountain-Frontal El Mirage Lake,0,0,0,0,0,0,0,0,0,34,,0,0
180902080403,Adobe Mountain-Frontal El Mirage Lake,0,0,0,0,0,0,1,1,0,33,,0,1
180902080404,El Mirage Lake,0,0,0,0,0,0,1,1,0,34,,0,1
180902080501,180902080501,0,0,0,0,0,0,1,1,0,34,,0,1
180902080502,180902080502,0,0,0,0,0,0,1,1,0,34,0,0.07746776016,1
180902080503,Manzanita Wash,0,0,0,0,0,0,2,2,0,34,0,0.003363286462,2
180902080504,Horse Canyon-Fremont Wash,0,0,0,0,0,0,1,1,0,34,0,0.03357590774,1
180902080601,Shadow Hills-Fremont Wash,0,0,0,0,0,0,2,2,0,34,,0,2
180902080602,Sun Hill Ranch Airport,0,0,0,0,0,0,1,1,0,32,,0,1
180902080603,South Lake-Fremont Wash,0,0,0,0,0,0,2,2,0,32,,0,2
180902080701,Headwaters Mojave River,2,2,0,2,2,0,1,1,0,34,0,0.05494697438,5
180902080702,Antelope Valley-Mojave River,0,0,0,0,0,0,0,0,0,35,0,0.1541301449,0
180902080703,Desert Knolls Wash-Mojave River,1,1,0,4,4,0,4,4,0,36,,0,9
180902080704,Oro Grande Wash,0,0,0,0,0,0,1,1,0,35,0,0.7769785542,1
180902080705,Bell Mountain Wash,1,1,0,1,1,0,2,1,1,35,,0,4
180902080706,Burkhardt Lake-Mojave River,1,1,0,1,1,0,4,3,1,36,,0,6
180902080707,Town of La Delta-Mojave River,0,0,0,0,0,0,3,2,1,34,,0,3
180902080801,Stoddard Mountain,0,0,0,0,0,0,1,1,0,31,,0,1
180902080802,Brisbane Valley-Wild Wash,0,0,0,0,0,0,2,1,1,33,,0,2
180902080901,Haystack Butte,0,0,0,0,0,0,2,2,0,31,,0,2
180902080902,Silver Peak,0,0,0,0,0,0,2,2,0,31,,0,2
180902080903,Buckthorn Wash,0,0,0,0,0,0,2,2,0,32,,0,2
180902080904,180902080904,0,0,0,0,0,0,2,2,0,32,,0,2
180902080905,North Lake-Mojave River,0,0,0,0,0,0,2,1,1,32,,0,2
180902081001,Goat Spring,0,0,0,0,0,0,1,1,0,32,,0,1
180902081002,Sweetwater Spring,0,0,0,0,0,0,1,1,0,32,,0,1
180902081003,Foster Well,0,0,0,0,0,0,1,1,0,32,,0,1
180902081004,180902081004,0,0,0,0,0,0,1,1,0,32,,0,1
180902081101,Town of Johnstons Corner,0,0,0,0,0,0,1,1,0,32,,0,1
180902081102,Town of Lenwood-Mojave River,0,0,0,1,1,0,4,2,2,32,,0,5
180902081103,180902081103,0,0,0,0,0,0,1,1,0,31,,0,1
180902081104,Daggett Wash,0,0,0,0,0,0,3,1,2,32,,0,3
180902081105,City of Barstow-Mojave River,1,1,0,0,0,0,3,2,1,32,,0,4
180902081201,Owl Canyon,0,0,0,0,0,0,1,1,0,31,,0,1
180902081202,Odessa Canyon,0,0,0,0,0,0,1,1,0,31,,0,1
180902081301,Pisgah Crater,0,0,0,0,0,0,1,0,1,31,,0,1
180902081302,Kane Wash,0,0,0,0,0,0,0,0,0,32,,0,0
180902081303,180902081303,0,0,0,0,0,0,1,1,0,31,,0,1
180902081304,Town of Hector,0,0,0,0,0,0,1,1,0,31,,0,1
180902081305,Box Canyon,0,0,0,0,0,0,0,0,0,32,,0,0
180902081306,Newberry Spring,0,0,0,0,0,0,0,0,0,32,,0,0
180902081307,180902081307,0,0,0,0,0,0,0,0,0,31,,0,0
180902081308,Black Butte-Troy Lake,0,0,0,0,0,0,0,0,0,32,,0,0
180902081401,Minneola Ridge,0,0,0,0,0,0,2,1,1,32,,0,2
180902081402,Sunrise Canyon-Mojave River,0,0,0,0,0,0,3,1,2,32,,0,3
180902081403,Lake Jodie-Mojave River,1,1,0,0,0,0,0,0,0,32,,0,1
180902081404,Manix Wash,0,0,0,0,0,0,1,1,0,31,,0,1
180902081405,Fourmile Waterhole-Mojave River,0,0,0,0,0,0,0,0,0,31,,0,0
180902081501,Garlic Spring,0,0,0,0,0,0,0,0,0,31,,0,0
180902081502,Langford Well-Langford Well Lake,0,0,0,0,0,0,1,1,0,31,,0,1
180902081601,Argos Wash,0,0,0,0,0,0,1,0,1,31,,0,1
180902081602,Broadwell Wash,0,0,0,0,0,0,0,0,0,31,,0,0
180902081603,Broadwell Mesa,0,0,0,0,0,0,0,0,0,31,,0,0
180902081604,Cady Peak-Frontal Broadwell Lake,0,0,0,0,0,0,0,0,0,31,,0,0
180902081605,Natural Arch-Broadwell Lake,0,0,0,0,0,0,0,0,0,31,,0,0
180902081701,180902081701,0,0,0,0,0,0,1,1,0,31,,0,1
180902081702,Tiefort Mountains,0,0,0,0,0,0,1,1,0,31,,0,1
180902081703,Bitter Spring,0,0,0,0,0,0,2,2,0,31,,0,2
180902081704,180902081704-Frontal West Cronise Lake,0,0,0,0,0,0,1,1,0,31,,0,1
180902081705,West Cronise Lake,0,0,0,0,0,0,0,0,0,31,,0,0
180902081706,East Cronise Lake,0,0,0,0,0,0,0,0,0,31,,0,0
180902081801,Old Dad Mountains,0,0,0,0,0,0,0,0,0,32,,0,0
180902081802,180902081802,0,0,0,0,0,0,1,1,0,32,,0,1
180902081803,Budweiser Wash,0,0,0,0,0,0,0,0,0,32,,0,0
180902081804,Upper Devils Playground Wash,0,0,0,0,0,0,2,2,0,33,,0,2
180902081805,Lower Devils Playground Wash,0,0,0,0,0,0,1,1,0,32,,0,1
180902081901,Burro Spring-Kelso Wash,0,0,0,0,0,0,1,1,0,34,,0,1
180902081902,Upper Cedar Wash,0,0,0,0,0,0,1,1,0,34,,0,1
180902081903,White Rock Tank-Kelso Wash,0,0,0,0,0,0,1,1,0,34,,0,1
180902081904,Marl Spring-Kelso Wash,0,0,0,0,0,0,1,1,0,34,,0,1
180902081905,Lower Cedar Wash,0,0,0,0,0,0,1,1,0,34,,0,1
180902081906,Winston Wash,0,0,0,0,0,0,2,2,0,34,,0,2
180902081907,Cornfield Spring,0,0,0,0,0,0,2,2,0,34,,0,2
180902081908,Kelso Peak-Kelso Wash,0,0,0,0,0,0,2,2,0,34,,0,2
180902081909,Cottonwood Wash,0,0,0,0,0,0,2,2,0,34,,0,2
180902081910,Town of Kerens-Kelso Wash,0,0,0,0,0,0,1,1,0,34,,0,1
180902082001,180902082001,0,0,0,0,0,0,0,0,0,32,,0,0
180902082002,Town of Glasgow-Kelso Wash,0,0,0,0,0,0,0,0,0,32,,0,0
180902082003,Town of Sands-Kelso Wash,0,0,0,0,0,0,0,0,0,31,,0,0
180902082101,Hyten Spring,0,0,0,0,0,0,0,0,0,31,,0,0
180902082102,Town of Balch,0,0,0,0,0,0,0,0,0,31,,0,0
180902082201,Wilhelm Wash-Mojave River,0,0,0,0,0,0,1,1,0,31,,0,1
180902082202,Afton Canyon-Mojave River,1,1,0,0,0,0,0,0,0,31,,0,1
180902082203,Baxter Wash,0,0,0,0,0,0,0,0,0,31,,0,0
180902082204,Hidden Valley Wash,0,0,0,0,0,0,0,0,0,31,,0,0
180902082205,Mesquite Hills,0,0,0,0,0,0,0,0,0,31,,0,0
180902082206,Mojave River Wash-Mojave River,0,0,0,0,0,0,0,0,0,31,,0,0
180902082301,Upper Black Tank Wash,0,0,0,0,0,0,0,0,0,30,,0,0
180902082302,Lower Black Tank Wash,0,0,0,0,0,0,1,1,0,33,,0,1
180902082303,Upper Willow Wash,0,0,0,0,0,0,1,1,0,32,,0,1
180902082304,Lower Willow Wash,0,0,0,0,0,0,1,1,0,31,,0,1
180902082401,Bull Spring Wash,0,0,0,0,0,0,1,1,0,31,,0,1
180902082402,Halloran Spring-Halloran Wash,0,0,0,0,0,0,1,1,0,31,,0,1
180902082501,Jackass Canyon,0,0,0,0,0,0,1,1,0,31,,0,1
180902082502,180902082502,0,0,0,0,0,0,0,0,0,31,,0,0
180902082503,Seventeenmile Point,0,0,0,0,0,0,1,1,0,32,,0,1
180902082504,180902082504,0,0,0,0,0,0,0,0,0,31,,0,0
180902082505,Henry Spring,0,0,0,0,0,0,1,1,0,31,,0,1
180902082506,Granite Spring,0,0,0,0,0,0,1,1,0,31,,0,1
180902082507,Shortz Lake-Frontal Soda Lake,0,0,0,0,0,0,0,0,0,31,,0,0
180902082508,Oasis of Mara-Soda Lake,1,1,0,0,0,0,1,1,0,31,,0,2
180902082601,Hytens Well,0,0,0,0,0,0,1,1,0,31,,0,1
180902082602,Otto Mountain-Silver Lake,0,0,0,0,0,0,0,0,0,31,,0,0
181001000101,Upper North Lucerne Valley,0,0,0,0,0,0,0,0,0,30,,0,0
181001000102,Lower North Lucerne Valley,0,0,0,0,0,0,0,0,0,34,,0,0
181001000201,Fry Mountains,0,0,0,0,0,0,1,1,0,34,,0,1
181001000202,Tyler Valley-Ericksen Dry Lake,0,0,0,0,0,0,1,1,0,30,,0,1
181001000203,181001000203,0,0,0,0,0,0,1,1,0,36,,0,1
181001000301,Blackhawk Canyon,0,0,0,0,0,0,5,1,4,34,0,0.008433597042,5
181001000302,Cougar Buttes,0,0,0,0,0,0,5,1,4,36,71.42857143,0.005451977579,5
181001000401,Quill Spring,0,0,0,0,0,0,1,1,0,36,,0,1
181001000402,Box S Springs,1,0,1,4,0,4,17,0,17,36,14.28571429,0.007566626218,22
181001000403,Crystal Creek,1,0,1,2,0,2,5,0,5,36,0,0.001890301351,8
181001000404,Lucerne Lake,0,0,0,0,0,0,1,1,0,36,,0,1
181001000501,Silver Creek,0,0,0,0,0,0,3,0,3,36,0,0.2493678259,3
181001000502,Arrastre Canyon,0,0,0,0,0,0,1,0,1,36,11.53846154,0.0287831291,1
181001000503,Rabbit Lake,0,0,0,0,0,0,1,0,1,36,0,0.03631833933,1
181001000601,Rattlesnake Spring-Rattlesnake Canyon,0,0,0,0,0,0,6,1,5,37,61.9047619,0.0327589032,6
181001000602,Ruby Canyon,0,0,0,0,0,0,0,0,0,35,100,0.01034184334,0
181001000603,Rock Corral,0,0,0,0,0,0,0,0,0,35,,0,0
181001000604,One Hole Spring,0,0,0,0,0,0,2,1,1,37,65.38461538,0.05953709642,2
181001000701,Old Woman Mountain,0,0,0,0,0,0,4,1,3,36,,0,4
181001000702,Soggy Lake,1,0,1,1,0,1,10,1,9,36,,0,12
181001000703,Upper Arrastre Creek,1,0,1,1,0,1,13,0,13,34,80,0.0235624256,15
181001000704,Lower Arrastre Creek,0,0,0,0,0,0,2,1,1,36,0,0.04016436105,2
181001000705,Upper Johnson Valley,0,0,0,0,0,0,1,1,0,36,,0,1
181001000706,Mellville Lake,0,0,0,0,0,0,1,1,0,36,,0,1
181001000801,Red Hill,0,0,0,0,0,0,1,1,0,31,,0,1
181001000802,Iron Ridge,0,0,0,0,0,0,1,1,0,31,,0,1
181001000803,Galway Lake,0,0,0,0,0,0,1,1,0,31,,0,1
181001000901,Antelope Wash,0,0,0,0,0,0,2,0,2,34,,0,2
181001000902,Headwaters Pipes Wash,0,0,0,0,0,0,1,0,1,35,,0,1
181001000903,Chaparrosa Wash-Pipes Wash,0,0,0,0,0,0,2,1,1,36,,0,2
181001000904,Bobo Springs Reservoir,0,0,0,0,0,0,0,0,0,36,,0,0
181001000905,Flat Top-Pipes Wash,0,0,0,0,0,0,0,0,0,35,,0,0
181001000906,Ruby Mountain-Pipes Wash,0,0,0,0,0,0,0,0,0,36,,0,0
